1.0031999999999988e+00		1.0995116277725898e-20
1.0032999999999987e+00		1.4064086182367322e-20
1.0033999999999987e+00		1.7857939048906947e-20
1.0034999999999987e+00		2.2518753906184433e-20
1.0035999999999987e+00		2.8211099074479463e-20
1.0036999999999987e+00		3.5124794539111608e-20
1.0037999999999987e+00		4.3477921384840386e-20
1.0038999999999987e+00		5.3520092604665334e-20
1.0039999999999987e+00		6.5535999999825855e-20
1.0040999999999987e+00		7.9849252291001276e-20
1.0041999999999986e+00		9.6826519963910871e-20
1.0042999999999986e+00		1.1688200277571387e-19
1.0043999999999986e+00		1.4048223625180934e-19
1.0044999999999986e+00		1.6815125390583635e-19
1.0045999999999986e+00		2.0047612231887363e-19
1.0046999999999986e+00		2.3811286661704029e-19
1.0047999999999986e+00		2.8179280428989465e-19
1.0048999999999986e+00		3.3232930569523522e-19
1.0049999999999986e+00		3.9062499999910073e-19
1.0050999999999986e+00		4.5767944570296916e-19
1.0051999999999985e+00		5.3459728531335835e-19
1.0052999999999985e+00		6.2259690411222680e-19
1.0053999999999985e+00		7.2301961338977176e-19
1.0054999999999985e+00		8.3733937890443056e-19
1.0055999999999985e+00		9.6717311573808076e-19
1.0056999999999985e+00		1.1142915711176389e-18
1.0057999999999985e+00		1.2806308171774631e-18
1.0058999999999985e+00		1.4683043760401484e-18
1.0059999999999985e+00		1.6796159999965312e-18
1.0060999999999984e+00		1.9170731299688879e-18
1.0061999999999984e+00		2.1834010558445333e-18
1.0062999999999984e+00		2.4815578026702244e-18
1.0063999999999984e+00		2.8147497671009553e-18
1.0064999999999984e+00		3.1864481288999593e-18
1.0065999999999984e+00		3.6004060626899109e-18
1.0066999999999984e+00		4.0606767755585268e-18
1.0067999999999984e+00		4.5716323965249555e-18
1.0068999999999984e+00		5.1379837442765936e-18
1.0069999999999983e+00		5.7648009999890683e-18
1.0070999999999983e+00		6.4575353124454587e-18
1.0071999999999983e+00		7.2220413630738716e-18
1.0072999999999983e+00		8.0646009189258548e-18
1.0073999999999983e+00		8.9919474020212012e-18
1.0074999999999983e+00		1.0011291503887948e-17
1.0075999999999983e+00		1.1130347874529548e-17
1.0076999999999983e+00		1.2357362915454519e-17
1.0077999999999983e+00		1.3701143706806809e-17
1.0078999999999982e+00		1.5171088099038600e-17
1.0079999999999982e+00		1.6777215999970312e-17
1.0080999999999982e+00		1.8530201888485836e-17
